ID,Minimum car distance
52,0.8179695713253347
67,2.9526719432430957
330,5.502543335302383
460,6.303298616527963
641,7.320948179572003
1057,8.241630053340268
1093,20.148884609437136
1146,3.2354056814875944
1308,3.0974200436131873
1487,13.223940692358335
1578,9.294735728749517
1581,23.44157792139113
1720,7.54773026013357
1747,3.729072798333366
1795,5.2881364451638895
1829,10.736955001105244
1831,4.211699226396566
1862,10.756811253346052
1890,4.9780014104410375
2014,0.8297761196657615
2024,3.5617017540162883
2083,15.724321748146098
2087,19.478351312853178
2212,12.231517755590138
2216,8.179808351752799
2243,11.231272298983617
2297,11.096423249973801
2423,8.351960711662434
2428,13.833160575168565
2487,11.870290485265832
2496,6.0589774748175556
2838,3.673704913534678
2909,38.01062284230419
2932,6.956596432475354
2987,11.56837048335222
3038,9.91382015326451
3044,8.958287344608099
3045,9.021656105320911
3432,0.27665561720664794
3629,10.79161755757295
4141,11.871417345817662
8101,inf
8104,inf
8277,11.233139398310522
8897,inf
9064,inf
50000090,3.1642084408784488
50010049,9.247995595327104
50020046,1.3018483589805683
50020061,10.713091303340326
50020062,4.028153302093706
50020063,19.61576605760876
50020064,19.267022114823106
50020065,1.3772939824835213
50020066,1.0864058368108358
50020067,4.103096439582212
50020068,3.6987658064339315
50040332,12.505101423999168
100000124,20.800436171693896
100001221,0.5700711182400163
100001256,9.632847492800519
100001781,8.484749757541039
100001827,21.583512684123573
100002442,14.738721894183048
100002464,1.0264259115733596
100002471,3.9172657119968046
100002748,0.8691855759665206
100003452,9.136566327928419
100003630,6.8306386842207765
100004077,19.82687118858684
100004106,14.254815074276408
100004221,9.966690441892027
100004326,inf
100004417,2.5003350888475286
100004539,14.340735139335278
100004896,7.2147892325779726
100004980,inf
100005084,20.45857274426051
100005145,15.050003624899151
100005343,6.2519176420547415
100005456,11.89013401232391
100005597,8.185419186321658
100005643,9.15724139417327
100005707,10.397834427251743
100005773,8.613504767245686
100005812,inf
100005921,6.009210071518791
100006025,9.034478332643662
100006029,3.0635926673348766
100006140,2.0150942509512317
100006199,3.7882548705101344
100006235,1.3500691425373488
100006421,12.721862479552419
100006719,19.859314955610397
100006855,13.375712453908246
100007084,5.9337791495245655
100007154,8.954729734835386
100007156,9.237869711222444
100007209,6.484989525864812
100007316,4.803271039977401
100007393,9.133931441686965
100007394,inf
100007428,3.5498671456570503
100007643,12.713843902549348
100008079,11.34919373505661
100008106,3.3242489983360217
100008203,6.058930712080902
100008484,5.081235975254604
100008497,4.278199746525851
100008709,8.598093652311965
100008920,14.012175049069066
100009037,14.110359399863214
100009040,12.850523499055965
100009208,5.659491839327745
100009256,1.4756204063425928
100009285,9.227781615345584
100009294,4.362399071797574
100009326,10.225979765323112
100009451,10.970415946358063
100009453,10.898996065902862
100009499,2.1160634216225596
100009503,6.849113981015137
100009505,4.507209248329539
100010037,12.70766154059366
100010064,1.364259089144053
100010980,6.072257202377589
100011005,4.468091372476891
100011136,2.7572533796991707
100011148,7.668663340459649
100011187,29.667390498183234
100011398,12.149659941037898
100011635,7.785472442163113
100012124,7.051171896362091
100012215,9.622883399932133
100012427,3.7502037500609213
100012577,2.3081108353503006
100014069,1.2179912306359482
100014112,inf
100014127,7.138871725910991
100014157,0.46183977691122463
100014201,inf
100014258,4.731566406045255
100014263,0.2637474446056415
100014295,2.8554511397786677
100014296,2.602858592614898
100014320,inf
100014380,17.339728575141645
100014414,20.423916537751648
100014417,4.722855508355114
100014486,2.082247549692087
100014579,10.835883453649698
100014602,16.500737365067657
100014615,7.143006684673378
100014644,9.039184229822625
100014911,12.52293249125499
100014938,20.37147094106579
100015176,10.001010691535734
100015229,1.9510380524312099
100015296,6.130157566380144
100017023,12.415000414140945
100017294,11.551679361459335
100018233,inf
100019446,inf
150030026,4.831998883557851
150040004,6.9046013253570155
150040005,inf
150060033,3.414208586804047
150060034,19.543184243699926
150090052,4.734592920722194
150120040,1.92730175612324
150140003,10.043233617891907
150140035,6.4869131488347715
150140036,16.08641677413267
150140037,7.152476341969447
150140038,7.241679225636576
150140039,inf
150140040,inf
150140041,3.3256832409225003
150140042,3.065157546781079
150150045,inf
150150047,37.25652800028622
150170146,12.548137762225059
200000101,11.589310428103698
200000102,inf
200000294,18.868126363464313
200000327,inf
200000428,inf
200000547,inf
200000898,7.283702799120642
200000906,16.376597397780724
200000946,11.167069608507841
200000966,7.231481053695212
200001102,11.610185542211461
200001119,9.620928984691503
200001516,10.128376058409545
200001517,inf
200001646,5.232142145915756
200002129,0.9287353847929524
200002172,4.377548062287415
200002175,1.9531561231246306
200002967,10.02922628434483
200003007,13.341871890093635
200003061,5.639952992826067
200003142,1.3953148996790623
200003194,inf
200003283,6.698963401221431
200003317,15.580123634669564
200003369,5.96986380326301
200003543,2.211550523998944
200003849,16.124268048650173
200003922,5.8228099182606075
200004047,inf
200004060,3.365759796696437
200004207,14.214927552164557
200004269,inf
200004297,1.6802642997534107
200004427,inf
200004494,inf
200004605,16.95676796507536
200004914,inf
200004915,inf
200005102,inf
200005103,inf
200005112,26.234195633199516
200005155,5.0495295982338195
200005156,5.550216666038534
200005183,8.599986510232721
200005230,11.309987469413219
200005755,21.49985228228793
200006000,8.223892829341006
200006081,3.331660456359147
200006147,1.1541937395894184
200006339,12.973707289002043
200006944,15.203394066770466
200007006,2.351004056385321
200007023,13.010130747409592
200007084,14.76549593126548
200007288,0.7987734801947165
200007289,0.79159307801756
200007394,11.67458724819509
200007502,19.60620651036199
200007503,19.2767887124884
200007837,18.81643847757911
200007858,4.309294791187707
200007860,2.6593509861823263
200008053,15.859635750150767
200008083,9.963837724437692
200008086,9.040514527625009
200008337,8.73597500457025
200008343,5.697398790764384
200008344,5.310645283514004
200008378,20.011978470390126
200008449,19.775106589942226
200008490,4.62436527776168
200008633,inf
200008666,0.7639738049187629
200008717,0.3121859960387901
200009024,0.46453288955714184
200009254,3.2925668351998962
