ID,Minimum car distance
52,2.3982945356709835
67,3.1322807405867814
330,7.66579739312606
460,9.803047803502997
641,14.222723915080985
1057,4.315260137076088
1093,14.71952031310671
1146,11.889988991497287
1308,5.367572818902807
1487,11.537749413762043
1578,9.420842340652918
1581,23.53372710895014
1720,14.540067343813538
1747,3.8314692679882647
1795,4.268335435774722
1829,16.991500351336303
1831,4.651214085199811
1862,4.807064427240368
1890,4.676595903140101
2014,6.8658933674630855
2024,9.80314010422352
2083,6.973908260090871
2087,18.104330955759202
2212,9.544364725293466
2216,7.093190311585373
2243,5.879825549177415
2297,7.577745978930315
2423,15.846976754465109
2428,8.069507072119105
2487,11.480550969024739
2496,7.330426451034833
2838,5.145319694172666
2909,inf
2932,30.75676416252999
2987,12.67237744482918
3038,4.172324152933997
3044,7.058555880140126
3045,7.1984480055727955
3432,4.440981242266233
3629,9.473889288911762
4141,8.721982813138005
8101,inf
8104,inf
8277,inf
8897,inf
9064,inf
50000090,3.4724797898272377
50010049,9.319394890638389
50020046,5.777338892799336
50020061,6.943570807409169
50020062,9.97085019664874
50020063,18.412157796456693
50020064,18.032967461436126
50020065,5.9017729455639705
50020066,5.5044680753508475
50020067,5.460615720972154
50020068,5.089936108962714
50040332,8.739846226313963
100000124,inf
100001221,6.487507542624363
100001256,7.902366268981317
100001781,7.231154174260036
100001827,21.700623666177197
100002442,7.431472445854168
100002464,4.046599982983462
100002471,4.536698288703635
100002748,7.687283474045942
100003452,5.326050055167498
100003630,7.3161104909959205
100004077,14.70421714125147
100004106,6.629713098574458
100004221,11.270204114221364
100004326,inf
100004417,9.559957083783033
100004539,11.99565008793341
100004896,7.1703049976994775
100004980,inf
100005084,14.282375797465058
100005145,4.948073527354802
100005343,8.17733419479627
100005456,19.670904759106513
100005597,8.986339817003357
100005643,4.942354432581072
100005707,8.94064835047473
100005773,7.094629691697008
100005812,23.12874175668163
100005921,4.3736720095416315
100006025,3.51874986149351
100006029,4.665700676943918
100006140,3.851784243355025
100006199,5.932408172805955
100006235,6.980819313826114
100006421,12.859673816266257
100006719,inf
100006855,9.848258491302548
100007084,6.117732432596835
100007154,6.152832637424295
100007156,6.1568199458874
100007209,6.252429040701699
100007316,5.875977679341593
100007393,inf
100007394,inf
100007428,14.0565958240078
100007643,5.559842147298051
100008079,9.178559768626847
100008106,7.642529233150364
100008203,6.707805292309443
100008484,6.420025015261758
100008497,3.3752672071116727
100008709,6.565090779356015
100008920,9.30089665002238
100009037,5.186453221430679
100009040,7.1851559163372425
100009208,6.19396945112312
100009256,4.22000719149332
100009285,13.55847487026547
100009294,3.0934440980136793
100009326,20.187290675480817
100009451,12.216787415730296
100009453,12.212311999516595
100009499,5.720280397023387
100009503,6.637540031975913
100009505,4.863219057694339
100010037,5.725001708884712
100010064,2.5507883186098286
100010980,5.969291884367877
100011005,4.56840771852941
100011136,7.5849998909584055
100011148,7.263036563252947
100011187,27.2175730120741
100011398,35.416892409437224
100011635,7.355094097482179
100012124,4.710347035020894
100012215,6.105000272277645
100012427,9.996610203119266
100012577,5.9970900973037065
100014069,2.603957757766958
100014112,34.10881047595359
100014127,7.43387431190419
100014157,5.276126364370603
100014201,inf
100014258,7.625021643078996
100014263,5.547935296036695
100014295,7.543966019066264
100014296,7.5456178279580355
100014320,inf
100014380,17.232715360022468
100014414,21.686265678609786
100014417,5.862375807225872
100014486,8.963980346422126
100014579,11.661956677674953
100014602,30.207437997772438
100014615,7.314478074316857
100014644,8.11020922603545
100014911,11.396680008437713
100014938,21.686265678609786
100015176,4.538269652876058
100015229,5.912072278689437
100015296,6.097777805177949
100017023,8.6404680684204
100017294,inf
100018233,inf
100019446,inf
150030026,4.847249899694933
150040004,7.043286881365139
150040005,inf
150060033,5.819589808525365
150060034,inf
150090052,2.9555079969923694
150120040,5.846499481846689
150140003,7.625021643078996
150140035,3.5576046199739455
150140036,29.92792904944119
150140037,7.498343548344988
150140038,7.434980191761028
150140039,inf
150140040,inf
150140041,7.518959312681174
