ID,Minimum car distance
52,4.120168455365865
67,3.5354439266344366
330,0.8290484551522165
460,0.830593755210634
641,4.401559986795048
1057,4.542169623174099
1093,17.63540058895059
1146,4.835886332872415
1308,4.362563723747534
1487,6.953260237445488
1578,9.255318361284399
1581,9.044920812538965
1720,5.839534030795528
1747,3.6306607419552908
1795,6.541399033292899
1829,9.200419367674629
1831,5.73592795580184
1862,11.138356431230733
1890,2.5666640908091174
2014,1.9649584291694633
2024,2.317950197244055
2083,7.12387744533297
2087,19.30315023658402
2212,11.378420817903539
2216,8.282841426238004
2243,12.021996534328963
2297,5.216660754238254
2423,7.5073200631600425
2428,7.276361413419963
2487,12.874797021668458
2496,2.1906857273761533
2838,6.224683110910759
2909,28.31512765616541
2932,4.58783711692218
2987,15.362511389635882
3038,1.0013765279290496
3044,5.46432026331268
3045,5.530779237788659
3432,4.959835442287101
3629,8.278002749344159
4141,6.79705045411234
8101,inf
8104,inf
8277,5.846314595515453
8897,inf
9064,inf
50000090,3.7911815426828617
50010049,9.166695593648695
50020046,3.106068347126477
50020061,9.890671928112686
50020062,2.2144499318773736
50020063,19.542562254657888
50020064,19.151310611573
50020065,3.259282196197835
50020066,2.7558497647783637
50020067,6.283287993213404
50020068,6.092755907488532
50040332,6.77116069610455
100000124,24.62009834115033
100001221,6.191734000212394
100001256,7.726318110863135
100001781,9.659067155393341
100001827,21.637169705291477
100002442,8.277524965072146
100002464,4.715275538399802
100002471,4.596090416843622
100002748,1.5172802557939205
100003452,2.735013366127161
100003630,6.940681555660635
100004077,19.46559840004231
100004106,8.003555827708338
100004221,13.186365429245082
100004326,inf
100004417,3.8335176021162094
100004539,11.514155283830029
100004896,5.196183041591202
100004980,inf
100005084,8.882906787545803
100005145,16.12106630252932
100005343,7.9656842352324855
100005456,11.097018837666853
100005597,9.201479220768361
100005643,7.473314722257808
100005707,7.349002328684807
100005773,9.37011487283432
100005812,21.992920478766727
100005921,6.394034362661586
100006025,6.960127670588167
100006029,1.5666408206615006
100006140,4.7865951996494465
100006199,8.271608800210847
100006235,6.153516979729008
100006421,6.103537495687229
100006719,15.332066751563893
100006855,8.851085771282632
100007084,6.138676919288923
100007154,4.370235811246568
100007156,4.647461794231834
100007209,3.4495574889441456
100007316,4.668271068585508
100007393,0.9207417255779249
100007394,2.302444634890225
100007428,1.1018943324834616
100007643,11.977961609558447
100008079,3.3859653057737362
100008106,3.228937710677695
100008203,7.481111792347103
100008484,6.536457853635268
100008497,4.628697112220279
100008709,7.70022689755701
100008920,11.29080884339216
100009037,9.01687188243668
100009040,10.530306270370936
100009208,2.7872487439408555
100009256,7.175380564869485
100009285,3.293511048816773
100009294,1.3534910453852786
100009326,1.325395032797441
100009451,6.322845133888507
100009453,6.395312641203434
100009499,3.259619347297104
100009503,6.482051758463163
100009505,4.497560377086598
100010037,7.175788532332692
100010064,3.0485228980248262
100010980,6.50538583358057
100011005,3.9962039619768186
100011136,0.3175051322378329
100011148,6.980900351247852
100011187,15.659709741815407
100011398,2.5317592778553317
100011635,6.783888379177897
100012124,6.350758269363
100012215,1.2732984669144727
100012427,2.494070766783796
100012577,6.478873461607714
100014069,2.523864823894176
100014112,21.751962796709506
100014127,8.33547560037947
100014157,3.080605093003953
100014201,inf
100014258,6.768880940049868
100014263,5.973691646852635
100014295,1.490870376472104
100014296,1.3460275784327882
100014320,31.034393867819592
100014380,15.995509660519312
100014414,21.290824583488874
100014417,4.964206260463135
100014486,0.17541959964227447
100014579,11.528878261617102
100014602,13.867662509728111
100014615,8.345439529106324
100014644,9.670383857540893
100014911,12.676145164566671
100014938,21.559573841310918
100015176,7.369502404877255
100015229,2.822066786910575
100015296,3.2826155243179933
100017023,6.36557076258205
100017294,1.657587558253159
100018233,inf
100019446,28.92189086548546
150030026,5.7267936888583
150040004,5.1220444346672895
150040005,inf
150060033,8.190183062329364
150060034,15.23582518916479
150090052,1.4173464998652465
150120040,6.304263119759923
150140003,9.603967045654985
150140035,5.249953106587529
150140036,13.74716134622326
150140037,8.453408140099297
150140038,8.50794702879065
150140039,inf
150140040,inf
150140041,1.6492539102350983
150140042,1.51080718076585
150150045,29.02478928621273
