ID,Average velocity
100011136,1.3773513567881073
100011148,1.322032361734214
100011187,1.358863959757271
100011398,1.3930145353809653
100011635,1.333433447395636
100012124,1.3683033552312587
100012215,1.3537275118340077
100012427,1.4935273543846497
100012577,1.2826579489296455
100014069,1.396994300234542
100014112,1.3793113559446508
100014127,1.3330454932564193
100014157,1.399130291810275
100014201,1.3729631877383215
100014258,1.283004051413978
100014263,1.3152341778529952
100014295,1.3314088480580557
100014296,1.3333553127950473
100014320,1.294692728450765
100014380,1.2811796337624073
100014414,1.3012011249959743
100014417,1.3648078950288678
100014486,1.2954281341710143
100014579,1.2809852461292872
100014602,1.2917818097546732
100014615,1.4356541541452221
100014644,1.3426892053443478
100014911,1.2986675330709996
100014938,1.2835895986102257
100015176,1.4204890149564182
100015229,1.370555043470713
100015296,1.4049754948750381
100017023,1.3514605684643408
100017294,1.4314089853319958
100018233,1.322436699651523
100019446,1.3152280781223071
150030026,1.4426191468261547
150040004,1.3373580008158565
150040005,1.2671549077820035
150060033,1.4083082049020443
150060034,1.263979625713101
150090052,1.432724088996696
150120040,1.2810573624582098
150140003,1.3103079150412715
150140035,1.3153887289713222
150140036,1.2908136344974477
150140037,1.4272053316676558
150140038,1.329127290391277
150140039,1.3726036584575732
150140040,1.3702151819144859
150140041,1.336734599776842
150140042,1.3382984714712802
150150045,1.2881746044076832
150150047,1.2844466519405557
150170146,1.3471137418314076
200000101,1.536849214991704
200000102,1.5407217924036922
200000294,1.3049783859464856
200000327,1.2859741127133943
200000428,1.3378765782316016
200000547,1.3042817245891662
200000898,1.323754374185498
200000906,1.2744786882332688
200000946,1.3181940029280295
200000966,1.3061124715246792
200001102,1.346332791598776
200001119,1.3394311008361863
200001516,1.3147687217295965
200001517,1.3624001164406143
200001646,1.3605393461731472
200002129,1.2907065324940148
200002172,1.3724136464370826
200002175,1.3506072506771758
200002967,1.314074182059636
200003007,1.4870885243460905
200003061,1.3926931995887748
200003142,1.3485541122695819
200003194,1.399278306928062
200003283,1.4100598501800197
200003317,1.3042371224362048
200003369,1.3401038255728948
200003543,1.3600140744152003
200003849,1.2897902567341177
200003922,1.3260445918075114
200004047,1.2896808917707514
200004060,1.3178678767538636
200004207,1.4038013838538075
200004269,1.398512804216284
200004297,1.3504336262327157
200004427,1.3924451100837107
200004494,1.3172076173046303
200004605,1.3033193847466313
200004914,1.2760939229853627
200004915,1.3069546218318118
200005102,1.4257720392689752
200005103,1.3998355732970809
200005112,1.3841013895675451
200005155,1.2793644066070902
200005156,1.2831767328906256
200005183,1.291679629929487
200005230,1.2776672912292006
200005755,1.2780559129655242
200006000,1.362963427437638
200006081,1.3444634975491065
200006147,1.3351352447820573
200006339,1.4307011199387125
200006944,1.2973084038336533
200007006,1.2925757464687886
200007023,1.3510828092768181
200007084,1.3788081518252013
200007288,1.5183115133726723
200007289,1.518265947471249
200007394,1.3536689542887625
200007502,1.284874009059827
200007503,1.2838919244282165
200007837,1.2991241795670885
200007858,1.3382998425658896
200007860,1.3582660343390385
200008053,1.3811612877573265
200008083,1.3727204285455326
200008086,1.4301673520304172
200008337,1.3737888990632279
200008343,1.3909580804521153
200008344,1.3767432949410885
200008378,1.3762005813132556
200008449,1.3604435327048432
200008490,1.334611910911116
200008633,1.2844155692716412
200008666,1.3424425210314357
200008717,1.3523658136865457
200009024,1.3730603846196805
200009254,1.4697938437420242
200009284,1.347498329722909
200009380,1.3967524269380907
200009382,1.3741216946370445
200009384,1.2699071193030158
200009480,1.3967266813977637
200009560,1.302151244337102
200010000,1.4184694074381052
200010007,1.3600668359383656
200010105,1.3712725003989195
200010217,1.1799198928387693
200010257,1.5330977411090534
200011224,1.2902856073247104
200011280,1.301139188814129
200011880,1.363049981603088
200011883,1.371696295265461
200012185,1.3264461680415918
200012567,1.3076953215338325
200012689,1.3360711452220024
200012723,1.351134527877194
200013012,1.3093973731466202
200013055,1.342886878419497
200013067,1.4371164926673197
200013164,1.3512858423995235
200013166,1.3392634340280034
200013314,1.3677523633036301
200013318,1.3579706517640386
200013319,1.3159526246374225
200013414,1.359865383696616
200013445,1.3602298914901034
200013504,1.3803485632297163
200013540,1.3462702338275352
200013544,1.343969312077278
200013830,1.2828694645418495
200014043,1.4276850183751708
200014080,1.4422697245922709
200014202,1.3386937325923893
200014258,1.300754683450781
200014394,1.3632631359132803
200014414,1.300092528369381
200014511,1.2839828454576907
200014643,1.3067583131359446
200014644,1.2651674424852741
200014646,1.3318107503974754
200014647,1.3283034195821826
200014693,1.3276831364031494
200014720,1.3350489938449586
200014742,1.4106595329241076
200014914,1.3080717649222569
200015006,1.3752714730815225
200015042,1.3934565927841345
200015067,1.391379511887913
200015079,1.4084419370770054
200015128,1.2386712771693758
200015163,1.5017516315677328
200015615,1.3116107082801214
200015739,1.2793684466935424
200015741,1.2806256312843116
200018494,1.2993246026831216
200018495,1.3462409884827378
200019174,1.23736808992004
200019348,1.4211962928324307
250000077,1.5396236095728801
250010160,1.358153493542902
250040019,1.3165889029617914
250040059,1.3026038237572959
250040060,1.303616729503402
250040061,1.3481729794141848
250050051,1.2743439429742622
250060035,1.3588482730645284
250060036,1.3630550384503286
250060037,1.3379538400024145
250080018,1.4120874428903936
250080038,1.333355376663318
250080039,1.3343458440460214
250080040,1.282954164668382
250080041,1.3754133184446085
250090035,1.3939733088859727
250120051,1.3044558516338243
250130022,1.3374161244484402
250130026,1.3810925441732753
250130027,1.3779164553091705
250140035,1.383155198353725
250140047,1.3302776622147616
250140048,1.4030553347904593
250140049,1.3054343133783985
250150133,1.2413201598417956
250180104,1.4261276571446924
250180133,1.2976368964590086
250190458,1.2376396722399259
250190459,1.4237341963539671
300000239,1.3129682885414076
300000262,1.3069738180790387
300000322,1.407174064403264
300000385,1.378181800488885
300000400,1.3476069330511276
300000496,1.3225597136545044
300000545,1.3315447357844727
300000998,1.331984185897561
300001372,1.4433072608279927
300001806,1.3752323292705848
300002094,1.366786968180756
300002097,1.4230936198857878
350000097,1.3078557340902333
350000098,1.3826553989440804
350000099,1.3443001830689885
350000100,1.3195725161049683
350000101,1.3288892466958542
350020054,1.3669378432945927
