Wall time,Step,Value
1667644103.5690398,1420000,107.23009490966797
1667644109.2149458,1430000,112.94664764404297
1667644114.8694825,1440000,113.21785736083984
1667644120.4439862,1450000,117.89579772949219
1667644126.2882793,1460000,118.2499771118164
1667644131.4355497,1470000,113.89137268066406
1667644136.850329,1480000,115.07023620605469
1667644142.4878232,1490000,115.56143188476562
1667644147.7481794,1500000,113.8703384399414
1667644152.8593261,1510000,117.76647186279297
1667644157.8446898,1520000,119.43199157714844
1667644163.1986864,1530000,110.49606323242188
1667644168.4687493,1540000,103.35022735595703
1667644173.8573885,1550000,92.85144805908203
1667644179.4330878,1560000,109.19364929199219
1667644184.9495764,1570000,106.8493881225586
1667644190.4918914,1580000,121.98941040039062
1667644196.0398107,1590000,115.77920532226562
1667644201.366254,1600000,123.35221862792969
1667644206.806308,1610000,114.10213470458984
1667644212.1017008,1620000,114.90499114990234
1667644217.4814444,1630000,119.44633483886719
1667644222.5826573,1640000,112.34364318847656
1667644228.696177,1650000,110.35783386230469
1667644234.2055314,1660000,114.73808288574219
1667644239.4983246,1670000,112.90087127685547
1667644244.8567348,1680000,113.95436096191406
1667644249.9773414,1690000,115.47476196289062
1667644255.2501094,1700000,113.99449157714844
1667644260.5325491,1710000,116.66773986816406
1667644265.6734328,1720000,113.22250366210938
1667644271.1606598,1730000,115.65225982666016
1667644276.551796,1740000,116.26704406738281
1667644281.5657034,1750000,116.76172637939453
1667644286.9037893,1760000,113.3514175415039
1667644292.756048,1770000,119.04456329345703
1667644298.075894,1780000,129.0344696044922
1667644303.749679,1790000,122.72289276123047
1667644309.123411,1800000,118.07516479492188
1667644314.3815203,1810000,113.41097259521484
1667644319.8030782,1820000,106.02394104003906
1667644325.350535,1830000,121.67900848388672
1667644330.8281584,1840000,120.58670806884766
1667644336.1067555,1850000,111.57418823242188
1667644341.1360154,1860000,123.74623107910156
1667644346.273643,1870000,103.86746978759766
1667644351.2804983,1880000,122.0582275390625
1667644356.6036596,1890000,126.45368957519531
1667644361.805405,1900000,117.93841552734375
1667644366.9397748,1910000,121.22225952148438
1667644372.472128,1920000,119.0853271484375
1667644377.9670203,1930000,105.92894744873047
1667644383.2828972,1940000,117.62196350097656
1667644388.7387712,1950000,123.6978759765625
1667644394.3256083,1960000,105.12347412109375
1667644399.6863837,1970000,120.16812896728516
1667644404.9791772,1980000,119.14298248291016
1667644409.9288688,1990000,112.88187408447266
1667644414.9293666,2000000,115.24162292480469
