Wall time,Step,Value
1667650500.667942,10000,194.8000030517578
1667650503.3848736,20000,146.8000030517578
1667650506.4660594,30000,179.0
1667650509.1803799,40000,142.0
1667650512.4949906,50000,137.0
1667650515.3309355,60000,145.0
1667650518.6009252,70000,116.0
1667650521.4326644,80000,103.5999984741211
1667650524.214548,90000,85.80000305175781
1667650527.321667,100000,66.19999694824219
1667650530.0789728,110000,63.79999923706055
1667650533.195539,120000,67.0
1667650535.951595,130000,86.19999694824219
1667650539.041275,140000,57.400001525878906
1667650541.8779707,150000,58.20000076293945
1667650545.1117992,160000,67.19999694824219
1667650547.8562257,170000,53.599998474121094
1667650550.704274,180000,57.20000076293945
1667650553.8046377,190000,48.0
1667650556.6390595,200000,49.20000076293945
1667650559.8684285,210000,56.400001525878906
1667650562.9084618,220000,50.400001525878906
1667650566.0923185,230000,63.400001525878906
1667650568.8503947,240000,61.599998474121094
1667650572.2296424,250000,50.400001525878906
1667650575.1635911,260000,56.79999923706055
1667650578.0908487,270000,57.400001525878906
1667650581.600744,280000,50.0
1667650584.6349854,290000,74.0
1667650587.943928,300000,50.599998474121094
1667650590.974167,310000,45.20000076293945
1667650594.4548569,320000,54.79999923706055
1667650597.56351,330000,47.0
1667650600.976304,340000,62.0
1667650604.016462,350000,52.79999923706055
1667650607.0276403,360000,61.599998474121094
1667650610.6049268,370000,46.400001525878906
1667650613.7164721,380000,54.400001525878906
1667650617.377984,390000,53.79999923706055
1667650620.3682327,400000,65.4000015258789
1667650623.687504,410000,49.0
1667650626.8415134,420000,53.0
1667650629.867433,430000,49.400001525878906
1667650633.2507877,440000,54.0
1667650636.1277316,450000,48.20000076293945
1667650639.6309476,460000,46.599998474121094
1667650642.670464,470000,53.20000076293945
1667650646.2796433,480000,57.0
1667650649.3871536,490000,55.79999923706055
1667650653.0815163,500000,55.0
1667650656.3092568,510000,47.79999923706055
1667650659.5047803,520000,55.79999923706055
1667650663.1533108,530000,44.0
1667650666.135989,540000,60.599998474121094
1667650669.417802,550000,51.0
1667650672.383058,560000,60.400001525878906
1667650675.6571414,570000,66.5999984741211
1667650678.4980085,580000,111.80000305175781
1667650681.727009,590000,48.79999923706055
1667650684.5985925,600000,54.599998474121094
1667650687.4142601,610000,63.400001525878906
1667650690.5914016,620000,54.0
1667650693.454388,630000,42.79999923706055
1667650696.5773792,640000,57.20000076293945
1667650699.3198214,650000,59.599998474121094
1667650702.5414224,660000,54.79999923706055
1667650705.4059145,670000,58.79999923706055
1667650708.8157349,680000,59.599998474121094
1667650711.6810122,690000,61.400001525878906
1667650714.5568373,700000,52.0
1667650717.9283564,710000,54.20000076293945
1667650721.0843081,720000,92.80000305175781
1667650724.288904,730000,56.20000076293945
1667650727.089112,740000,78.4000015258789
1667650730.2530503,750000,57.20000076293945
1667650733.217675,760000,57.20000076293945
1667650736.1599264,770000,68.5999984741211
1667650739.4311814,780000,54.599998474121094
1667650742.5090618,790000,61.79999923706055
1667650745.859949,800000,70.4000015258789
1667650748.8174293,810000,47.20000076293945
1667650752.2376194,820000,67.19999694824219
1667650755.025447,830000,54.79999923706055
1667650758.197995,840000,67.19999694824219
1667650761.2405741,850000,99.0
1667650764.1683593,860000,64.5999984741211
1667650767.5701964,870000,66.80000305175781
1667650770.4704626,880000,59.599998474121094
1667650773.8475769,890000,79.19999694824219
1667650776.7925344,900000,76.80000305175781
1667650779.9388947,910000,64.19999694824219
1667650782.730207,920000,59.599998474121094
1667650785.862242,930000,77.5999984741211
1667650788.5747294,940000,68.0
1667650791.3155713,950000,74.5999984741211
1667650794.4458144,960000,74.80000305175781
1667650797.3330765,970000,67.0
1667650800.469873,980000,64.4000015258789
1667650803.2784584,990000,106.0
1667650806.7268353,1000000,54.79999923706055
1667650809.592975,1010000,83.19999694824219
1667650812.8051972,1020000,64.4000015258789
1667650815.7052543,1030000,78.0
1667650818.5911477,1040000,74.19999694824219
1667650821.9722688,1050000,68.5999984741211
1667650824.8367333,1060000,75.80000305175781
1667650827.9219668,1070000,87.80000305175781
1667650830.6888287,1080000,103.19999694824219
1667650834.0538158,1090000,64.4000015258789
1667650837.0943804,1100000,91.80000305175781
1667650840.1559582,1110000,79.4000015258789
1667650843.7221522,1120000,101.4000015258789
1667650846.5973346,1130000,72.5999984741211
1667650849.7540467,1140000,81.80000305175781
1667650852.5374265,1150000,79.0
1667650855.767184,1160000,85.80000305175781
1667650858.563362,1170000,69.80000305175781
1667650861.7020173,1180000,72.0
1667650864.474566,1190000,72.19999694824219
1667650867.2494814,1200000,78.19999694824219
1667650870.3985255,1210000,88.5999984741211
1667650873.2563457,1220000,93.4000015258789
1667650876.4760141,1230000,81.19999694824219
1667650879.3823748,1240000,80.4000015258789
1667650882.5896666,1250000,95.4000015258789
1667650885.4155216,1260000,71.4000015258789
1667650888.5539172,1270000,92.0
1667650891.3043008,1280000,90.4000015258789
1667650894.097056,1290000,90.5999984741211
1667650897.264521,1300000,78.5999984741211
1667650900.0596828,1310000,87.5999984741211
1667650903.1868079,1320000,70.80000305175781
1667650905.94653,1330000,85.4000015258789
1667650909.0613222,1340000,100.4000015258789
1667650911.8183727,1350000,66.4000015258789
1667650914.9582067,1360000,77.4000015258789
1667650917.7669332,1370000,95.19999694824219
1667650920.5659533,1380000,92.4000015258789
1667650923.9952552,1390000,95.5999984741211
1667650926.8066459,1400000,88.5999984741211
1667650929.9609337,1410000,87.80000305175781
1667650932.9921043,1420000,94.5999984741211
1667650936.2762604,1430000,81.19999694824219
1667650939.260421,1440000,81.4000015258789
1667650942.7156508,1450000,78.5999984741211
1667650945.5171368,1460000,80.4000015258789
1667650948.289772,1470000,63.0
1667650951.4202192,1480000,88.5999984741211
1667650954.2229517,1490000,86.4000015258789
1667650957.6518793,1500000,89.80000305175781
1667650960.4974947,1510000,81.80000305175781
1667650963.8511517,1520000,69.19999694824219
1667650966.7406995,1530000,82.5999984741211
1667650969.6432734,1540000,82.5999984741211
1667650972.9583163,1550000,90.0
1667650975.9025633,1560000,64.5999984741211
1667650979.3730004,1570000,79.80000305175781
1667650982.2852128,1580000,83.19999694824219
1667650985.6497464,1590000,95.0
1667650988.4759727,1600000,98.5999984741211
1667650991.8821337,1610000,82.19999694824219
1667650994.8685791,1620000,127.19999694824219
1667650997.890253,1630000,70.5999984741211
1667651001.176682,1640000,90.5999984741211
1667651004.043878,1650000,59.0
1667651007.3226528,1660000,75.80000305175781
1667651010.2055843,1670000,81.5999984741211
1667651013.6464307,1680000,88.19999694824219
1667651016.5726664,1690000,69.4000015258789
1667651019.9325287,1700000,91.80000305175781
1667651022.769067,1710000,96.80000305175781
1667651025.6238446,1720000,105.19999694824219
1667651028.7798977,1730000,89.19999694824219
1667651031.607417,1740000,105.0
1667651034.855729,1750000,88.0
1667651037.6442413,1760000,86.5999984741211
1667651040.8340912,1770000,84.19999694824219
1667651043.8106046,1780000,77.5999984741211
1667651047.0842094,1790000,79.5999984741211
1667651049.903865,1800000,72.80000305175781
1667651052.9947712,1810000,75.0
1667651056.481316,1820000,95.19999694824219
1667651059.5498765,1830000,85.5999984741211
1667651062.984905,1840000,94.5999984741211
1667651066.0085356,1850000,91.5999984741211
1667651069.363917,1860000,85.19999694824219
1667651072.4369533,1870000,93.4000015258789
1667651075.3674324,1880000,73.0
1667651078.6533976,1890000,78.0
1667651081.465607,1900000,87.4000015258789
1667651084.8850956,1910000,102.4000015258789
1667651087.7941415,1920000,90.4000015258789
1667651091.2660844,1930000,93.19999694824219
1667651094.2320774,1940000,93.5999984741211
1667651097.7647884,1950000,99.4000015258789
1667651100.9942741,1960000,100.4000015258789
1667651104.1358397,1970000,93.0
1667651107.8084502,1980000,101.0
1667651110.985455,1990000,86.5999984741211
