Wall time,Step,Value
1667643368.7055426,10000,200.0
1667643373.9000244,20000,200.0
1667643379.1246846,30000,200.0
1667643384.3041906,40000,200.0
1667643389.4780247,50000,197.0
1667643394.6462305,60000,200.0
1667643399.800017,70000,178.8000030517578
1667643405.0304773,80000,177.60000610351562
1667643410.2600968,90000,180.60000610351562
1667643415.4688501,100000,185.60000610351562
1667643420.7044742,110000,168.60000610351562
1667643425.9315586,120000,200.0
1667643431.1443186,130000,185.39999389648438
1667643436.3832476,140000,152.8000030517578
1667643441.6676927,150000,172.8000030517578
1667643446.9621947,160000,165.60000610351562
1667643452.128993,170000,200.0
1667643457.3480604,180000,128.39999389648438
1667643462.53155,190000,132.1999969482422
1667643467.8924155,200000,146.60000610351562
1667643473.4765666,210000,153.8000030517578
1667643479.4546661,220000,136.0
1667643485.3403935,230000,178.8000030517578
1667643490.920546,240000,121.80000305175781
1667643496.3484764,250000,152.0
1667643501.9754376,260000,141.0
1667643507.6055348,270000,179.8000030517578
1667643512.9935317,280000,170.8000030517578
1667643518.522681,290000,181.60000610351562
1667643524.2729983,300000,167.39999389648438
1667643529.5242467,310000,148.39999389648438
1667643534.9874656,320000,135.0
1667643540.0524926,330000,135.39999389648438
1667643545.0148823,340000,162.0
1667643550.101043,350000,126.0
1667643555.0588586,360000,116.0
1667643560.0302653,370000,109.4000015258789
1667643565.2910476,380000,116.0
1667643570.4426842,390000,152.8000030517578
1667643575.3386345,400000,126.80000305175781
1667643580.2884603,410000,140.39999389648438
1667643585.2357857,420000,110.19999694824219
1667643590.2625906,430000,182.39999389648438
1667643595.4671245,440000,147.1999969482422
1667643600.6382062,450000,163.39999389648438
1667643605.7601068,460000,132.1999969482422
1667643610.8587766,470000,140.1999969482422
1667643616.0931034,480000,151.39999389648438
1667643621.4927688,490000,137.1999969482422
1667643627.2666318,500000,141.8000030517578
1667643633.2564192,510000,119.0
1667643638.6898892,520000,133.60000610351562
1667643644.1461697,530000,127.5999984741211
1667643649.281289,540000,135.1999969482422
1667643654.4056103,550000,142.60000610351562
1667643659.5044572,560000,127.0
1667643664.58925,570000,152.0
