Wall time,Step,Value
1667675457.4946845,1900000,48.400001525878906
1667675461.6853917,1910000,60.599998474121094
1667675465.25576,1920000,74.0
1667675469.7286527,1930000,49.599998474121094
1667675473.5691118,1940000,58.0
1667675477.6523392,1950000,45.400001525878906
1667675481.2688944,1960000,61.20000076293945
1667675485.0737169,1970000,70.0
1667675489.0036967,1980000,67.0
1667675492.1367843,1990000,71.19999694824219
1667675495.7373757,2000000,51.599998474121094
