Wall time,Step,Value
1667675253.7816534,1260000,91.89093017578125
1667675257.0947475,1270000,97.12389373779297
1667675259.9187338,1280000,94.30862426757812
1667675262.8190093,1290000,99.56365203857422
1667675266.191154,1300000,96.84901428222656
1667675269.131056,1310000,80.74044799804688
1667675272.4405181,1320000,78.63740539550781
1667675275.4373415,1330000,92.82440948486328
1667675279.2603066,1340000,80.81292724609375
1667675282.5701494,1350000,94.19611358642578
1667675286.0742035,1360000,95.67262268066406
1667675289.1164246,1370000,28.39637565612793
1667675291.9913697,1380000,81.31157684326172
1667675295.3849204,1390000,96.18167114257812
1667675298.2546577,1400000,102.18858337402344
1667675301.6876175,1410000,97.83881378173828
1667675305.1108956,1420000,82.79326629638672
1667675308.5129523,1430000,83.96005249023438
1667675311.3559206,1440000,99.13973236083984
1667675314.7351227,1450000,98.0880355834961
1667675317.5686827,1460000,93.34742736816406
1667675320.4942586,1470000,91.98291778564453
1667675323.9035366,1480000,92.77608489990234
1667675326.8351667,1490000,99.01424407958984
1667675330.2556922,1500000,85.2261734008789
1667675333.5443728,1510000,39.81808853149414
1667675337.0264409,1520000,98.36205291748047
1667675339.947839,1530000,98.52179718017578
1667675342.8093724,1540000,101.40910339355469
1667675346.184657,1550000,106.120849609375
1667675349.0518923,1560000,99.4049072265625
1667675352.3245404,1570000,98.96720123291016
1667675355.2150774,1580000,44.54745101928711
1667675358.4656072,1590000,68.3095474243164
1667675361.3162086,1600000,106.1303482055664
1667675364.930274,1610000,105.61328887939453
1667675367.854836,1620000,103.63638305664062
1667675370.7170098,1630000,104.02876281738281
1667675374.0300658,1640000,80.11927795410156
1667675376.9373784,1650000,104.35382843017578
1667675380.256494,1660000,104.23309326171875
1667675383.0739422,1670000,104.74730682373047
1667675386.4979281,1680000,23.92024803161621
1667675389.4088058,1690000,98.15132141113281
1667675393.0012329,1700000,103.405517578125
1667675396.0489783,1710000,14.94808292388916
1667675398.9509687,1720000,55.33355712890625
1667675402.2952409,1730000,102.5780029296875
1667675405.157993,1740000,107.48934936523438
1667675408.4593663,1750000,36.687278747558594
1667675411.2825692,1760000,36.01171875
1667675414.7835605,1770000,102.15968322753906
1667675417.751481,1780000,83.63922882080078
1667675421.1909454,1790000,88.79754638671875
1667675424.3898132,1800000,103.4399185180664
1667675427.3309228,1810000,78.17079162597656
1667675430.7071598,1820000,102.83135986328125
1667675433.6524615,1830000,75.2009048461914
1667675437.0497348,1840000,97.08563995361328
1667675439.9479702,1850000,26.07084083557129
1667675443.3340142,1860000,95.77753448486328
1667675446.245584,1870000,102.15611267089844
1667675449.176937,1880000,90.16605377197266
1667675453.6374373,1890000,28.097665786743164
1667675457.4946337,1900000,97.76740264892578
1667675461.6853406,1910000,90.8736801147461
1667675465.255681,1920000,95.16764831542969
1667675469.7286022,1930000,97.93891906738281
1667675473.5690544,1940000,89.83981323242188
1667675477.6522946,1950000,97.3397216796875
1667675481.268831,1960000,102.66798400878906
1667675485.0736458,1970000,99.2197265625
1667675489.0036461,1980000,93.0088882446289
1667675492.1367342,1990000,105.66626739501953
1667675495.7373307,2000000,98.14947509765625
