ID,Minimum car distance
52,4.342721535434467
67,4.20313991911662
330,3.0135096250107214
460,1.8284499697427201
641,7.995950667159908
1057,2.6501689788815095
1093,22.03016789577894
1146,3.7130437209003166
1308,3.2897327278040307
1487,1.638289441895503
1578,9.346554135454495
1581,8.34396311569344
1720,8.800532688604578
1747,5.195100591238439
1795,8.293693162495765
1829,11.94105882331282
1831,7.314301068854922
1862,11.031255473399327
1890,6.511616350362547
2014,4.712568038774023
2024,5.007610740309337
2083,2.2744928460302076
2087,16.26305307293213
2212,13.583864733359924
2216,8.215450852530521
2243,8.34604997668534
2297,1.0392073868743517
2423,7.805801834267645
2428,3.241600765883946
2487,13.321392050121682
2496,1.6425209516162445
2838,6.06990375141036
2909,inf
2932,0.6394098562320987
2987,8.70118364160089
3038,2.116994990708175
3044,3.5844621580899636
3045,3.603303902983562
3432,7.241288771301309
3629,12.678212916569956
4141,2.4181964122924398
8101,inf
8104,13.600733906522082
8277,3.1713403405095533
8897,inf
9064,inf
50000090,4.338474394635672
50010049,9.269237434725342
50020046,5.403587526754173
50020061,4.253425583253642
50020062,4.900138503463763
50020063,16.076699320546034
50020064,16.534303729666636
50020065,5.515504867041554
50020066,5.0883130940588
50020067,6.356076549109447
50020068,5.9385221664580925
50040332,2.5372138388474914
100000124,34.8939122917309
100001221,6.1921985706454645
100001256,11.005256560818466
100001781,10.698814236705484
100001827,21.50483962879034
100002442,3.9690255342453513
100002464,3.06603023219271
100002471,5.0262338385858945
100002748,2.2088978057198196
100003452,1.8048312650237799
100003630,7.46498172404503
100004077,19.01301437152974
100004106,3.7481940986263718
100004221,11.824183888955158
100004326,inf
100004417,6.7151810500096545
100004539,15.772643627384085
100004896,7.122549722733002
100004980,inf
100005084,3.0178449162827037
100005145,16.584311531443316
100005343,7.736912888635594
100005456,13.292030038231651
100005597,8.772489382760433
100005643,4.668371857078941
100005707,10.29050638916514
100005773,8.753147904849294
100005812,inf
100005921,6.197930879028125
100006025,3.948177673681463
100006029,1.562026608076264
100006140,1.5189264321083367
100006199,6.019386534861413
100006235,7.819129026850247
100006421,12.888179593283832
100006719,21.511071767603188
100006855,13.155826413967967
100007084,7.2129456054871
100007154,2.0324879013723613
100007156,1.9525482542746762
